,name_normalized,total_points
51456,jamal lewis,0
51457,jamal lewis,0
51458,jamal lewis,1
51459,jamal lewis,0
51460,jamal lewis,0
51461,jamal lewis,0
51462,jamal lewis,0
51463,jamal lewis,0
51464,jamal lewis,1
51465,jamal lewis,0
51466,jamal lewis,0
51467,jamal lewis,0
51468,jamal lewis,2
51469,jamal lewis,1
51470,jamal lewis,15
51471,jamal lewis,2
51472,jamal lewis,1
51473,jamal lewis,2
51474,jamal lewis,0
51475,jamal lewis,1
51476,jamal lewis,0
51477,jamal lewis,0
51478,jamal lewis,2
51479,jamal lewis,1
51480,jamal lewis,0
51481,james chester,0
51482,james chester,0
51483,james chester,0
51484,james chester,0
51485,james chester,0
51486,james chester,0
51487,james chester,0
51488,james chester,0
51489,james chester,0
51490,james chester,0
51491,james chester,0
51492,james chester,0
51493,james chester,0
51494,james chester,0
51495,james chester,0
51496,james chester,0
51497,james chester,0
51498,james chester,0
51499,james chester,0
51500,james chester,0
51501,james chester,0
51502,james chester,0
51503,james chester,0
51504,james chester,0
51505,james chester,0
51506,james chester,0
51507,james chester,0
51508,james chester,0
51509,james chester,0
51510,james chester,0
51511,james chester,0
51512,james chester,0
51513,james chester,0
51514,james chester,0
51515,james chester,0
51516,james chester,0
51517,james chester,0
51518,james chester,0
51519,james daly,0
51520,james daly,0
51521,james daly,0
51522,james daly,0
51523,james daly,0
51524,james daly,0
51525,james daly,0
51526,james daly,0
51527,james daly,0
51528,james daly,0
51529,james daly,0
51530,james daly,0
51531,james daly,0
51532,james daly,0
51533,james daly,0
51534,james daly,0
51535,james daly,0
51536,james daly,0
51537,james daly,0
51538,james daly,0
51539,james daly,0
51540,james garner,0
51541,james garner,0
51542,james garner,0
51543,james garner,0
51544,james garner,0
51545,james garner,0
51546,james garner,0
51547,james garner,0
51548,james garner,0
51549,james garner,1
51550,james garner,0
51551,james garner,0
51552,james garner,0
51553,james garner,0
51554,james garner,0
51555,james garner,0
51556,james garner,0
51557,james garner,0
51558,james garner,0
51559,james garner,0
51560,james garner,0
51561,james garner,0
51562,james garner,0
51563,james garner,0
51564,james garner,0
51565,james garner,0
51566,james garner,0
51567,james garner,0
51568,james garner,0
51569,james garner,0
51570,james garner,0
51571,james garner,0
51572,james garner,0
51573,james garner,0
51574,james garner,0
51575,james garner,0
51576,james garner,0
51577,james garner,0
51578,james justin,0
51579,james justin,0
51580,james justin,0
51581,james justin,0
51582,james justin,0
51583,james justin,0
51584,james justin,0
51585,james justin,0
51586,james justin,0
51587,james justin,0
51588,james justin,0
51589,james justin,0
51590,james justin,0
51591,james justin,0
51592,james justin,4
51593,james justin,1
51594,james justin,0
51595,james justin,0
51596,james justin,0
51597,james justin,2
51598,james justin,0
51599,james justin,0
51600,james justin,0
51601,james justin,0
51602,james justin,0
51603,james justin,0
51604,james justin,0
51605,james justin,0
51606,james justin,6
51607,james justin,2
51608,james justin,5
51609,james justin,1
51610,james justin,6
51611,james justin,2
51612,james justin,0
51613,james justin,6
51614,james justin,-1
51615,james justin,1
51616,james maddison,3
51617,james maddison,5
51618,james maddison,6
51619,james maddison,2
51620,james maddison,1
51621,james maddison,10
51622,james maddison,0
51623,james maddison,7
51624,james maddison,2
51625,james maddison,8
51626,james maddison,9
51627,james maddison,9
51628,james maddison,3
51629,james maddison,2
51630,james maddison,10
51631,james maddison,9
51632,james maddison,2
51633,james maddison,2
51634,james maddison,1
51635,james maddison,1
51636,james maddison,11
51637,james maddison,2
51638,james maddison,2
51639,james maddison,2
51640,james maddison,1
51641,james maddison,2
51642,james maddison,2
51643,james maddison,2
51644,james maddison,3
51645,james maddison,2
51646,james maddison,3
51647,james maddison,1
51648,james maddison,0
51649,james maddison,0
51650,james maddison,0
51651,james maddison,0
51652,james maddison,0
51653,james maddison,0
51654,james mcarthur,3
51655,james mcarthur,2
51656,james mcarthur,2
51657,james mcarthur,3
51658,james mcarthur,0
51659,james mcarthur,2
51660,james mcarthur,6
51661,james mcarthur,2
51662,james mcarthur,2
51663,james mcarthur,7
51664,james mcarthur,2
51665,james mcarthur,2
51666,james mcarthur,2
51667,james mcarthur,3
51668,james mcarthur,5
51669,james mcarthur,3
51670,james mcarthur,2
51671,james mcarthur,2
51672,james mcarthur,2
51673,james mcarthur,1
51674,james mcarthur,2
51675,james mcarthur,2
51676,james mcarthur,1
51677,james mcarthur,2
51678,james mcarthur,2
51679,james mcarthur,2
51680,james mcarthur,2
51681,james mcarthur,3
51682,james mcarthur,6
51683,james mcarthur,3
51684,james mcarthur,2
51685,james mcarthur,2
51686,james mcarthur,1
51687,james mcarthur,2
51688,james mcarthur,1
51689,james mcarthur,2
51690,james mcarthur,2
51691,james mcarthur,2
51692,james mccarthy,0
51693,james mccarthy,0
51694,james mccarthy,1
51695,james mccarthy,0
51696,james mccarthy,1
51697,james mccarthy,1
51698,james mccarthy,1
51699,james mccarthy,2
51700,james mccarthy,0
51701,james mccarthy,1
51702,james mccarthy,1
51703,james mccarthy,0
51704,james mccarthy,0
51705,james mccarthy,0
51706,james mccarthy,0
51707,james mccarthy,1
51708,james mccarthy,1
51709,james mccarthy,2
51710,james mccarthy,1
51711,james mccarthy,2
51712,james mccarthy,2
51713,james mccarthy,1
51714,james mccarthy,2
51715,james mccarthy,2
51716,james mccarthy,2
51717,james mccarthy,1
51718,james mccarthy,2
51719,james mccarthy,1
51720,james mccarthy,3
51721,james mccarthy,1
51722,james mccarthy,2
51723,james mccarthy,0
51724,james mccarthy,1
51725,james mccarthy,1
51726,james mccarthy,1
51727,james mccarthy,2
51728,james mccarthy,1
51729,james mccarthy,1
51730,james milner,1
51731,james milner,6
51732,james milner,1
51733,james milner,0
51734,james milner,1
51735,james milner,0
51736,james milner,1
51737,james milner,13
51738,james milner,0
51739,james milner,0
51740,james milner,0
51741,james milner,1
51742,james milner,1
51743,james milner,0
51744,james milner,2
51745,james milner,3
51746,james milner,2
51747,james milner,6
51748,james milner,1
51749,james milner,3
51750,james milner,0
51751,james milner,0
51752,james milner,0
51753,james milner,0
51754,james milner,0
51755,james milner,1
51756,james milner,0
51757,james milner,0
51758,james milner,2
51759,james milner,0
51760,james milner,0
51761,james milner,0
51762,james milner,0
51763,james milner,1
51764,james milner,0
51765,james milner,0
51766,james milner,1
51767,james milner,2
51768,james tarkowski,6
51769,james tarkowski,1
51770,james tarkowski,1
51771,james tarkowski,1
51772,james tarkowski,2
51773,james tarkowski,6
51774,james tarkowski,0
51775,james tarkowski,9
51776,james tarkowski,1
51777,james tarkowski,0
51778,james tarkowski,0
51779,james tarkowski,12
51780,james tarkowski,17
51781,james tarkowski,1
51782,james tarkowski,0
51783,james tarkowski,0
51784,james tarkowski,6
51785,james tarkowski,6
51786,james tarkowski,2
51787,james tarkowski,1
51788,james tarkowski,0
51789,james tarkowski,1
51790,james tarkowski,2
51791,james tarkowski,6
51792,james tarkowski,5
51793,james tarkowski,2
51794,james tarkowski,6
51795,james tarkowski,6
51796,james tarkowski,1
51797,james tarkowski,0
51798,james tarkowski,6
51799,james tarkowski,5
51800,james tarkowski,11
51801,james tarkowski,5
51802,james tarkowski,6
51803,james tarkowski,2
51804,james tarkowski,6
51805,james tarkowski,1
51806,james tomkins,0
51807,james tomkins,0
51808,james tomkins,0
51809,james tomkins,0
51810,james tomkins,0
51811,james tomkins,0
51812,james tomkins,0
51813,james tomkins,0
51814,james tomkins,1
51815,james tomkins,1
51816,james tomkins,0
51817,james tomkins,1
51818,james tomkins,1
51819,james tomkins,8
51820,james tomkins,6
51821,james tomkins,5
51822,james tomkins,5
51823,james tomkins,2
51824,james tomkins,2
51825,james tomkins,10
51826,james tomkins,2
51827,james tomkins,1
51828,james tomkins,1
51829,james tomkins,0
51830,james tomkins,1
51831,james tomkins,1
51832,james tomkins,0
51833,james tomkins,0
51834,james tomkins,0
51835,james tomkins,0
51836,james tomkins,0
51837,james tomkins,0
51838,james tomkins,0
51839,james tomkins,0
51840,james tomkins,0
51841,james tomkins,0
51842,james tomkins,0
51843,james tomkins,0
51844,james ward-prowse,2
51845,james ward-prowse,2
51846,james ward-prowse,2
51847,james ward-prowse,2
51848,james ward-prowse,3
51849,james ward-prowse,9
51850,james ward-prowse,2
51851,james ward-prowse,2
51852,james ward-prowse,2
51853,james ward-prowse,2
51854,james ward-prowse,9
51855,james ward-prowse,2
51856,james ward-prowse,5
51857,james ward-prowse,9
51858,james ward-prowse,5
51859,james ward-prowse,1
51860,james ward-prowse,2
51861,james ward-prowse,4
51862,james ward-prowse,3
51863,james ward-prowse,1
51864,james ward-prowse,2
51865,james ward-prowse,2
51866,james ward-prowse,4
51867,james ward-prowse,3
51868,james ward-prowse,1
51869,james ward-prowse,2
51870,james ward-prowse,3
51871,james ward-prowse,5
51872,james ward-prowse,2
51873,james ward-prowse,3
51874,james ward-prowse,2
51875,james ward-prowse,9
51876,james ward-prowse,3
51877,james ward-prowse,0
51878,james ward-prowse,1
51879,james ward-prowse,2
51880,james ward-prowse,2
51881,james ward-prowse,2
51882,jamie vardy,2
51883,jamie vardy,2
51884,jamie vardy,8
51885,jamie vardy,16
51886,jamie vardy,2
51887,jamie vardy,2
51888,jamie vardy,12
51889,jamie vardy,2
51890,jamie vardy,8
51891,jamie vardy,20
51892,jamie vardy,6
51893,jamie vardy,12
51894,jamie vardy,12
51895,jamie vardy,6
51896,jamie vardy,5
51897,jamie vardy,13
51898,jamie vardy,5
51899,jamie vardy,9
51900,jamie vardy,2
51901,jamie vardy,0
51902,jamie vardy,0
51903,jamie vardy,5
51904,jamie vardy,0
51905,jamie vardy,1
51906,jamie vardy,2
51907,jamie vardy,2
51908,jamie vardy,2
51909,jamie vardy,0
51910,jamie vardy,11
51911,jamie vardy,2
51912,jamie vardy,2
51913,jamie vardy,2
51914,jamie vardy,13
51915,jamie vardy,9
51916,jamie vardy,7
51917,jamie vardy,5
51918,jamie vardy,2
51919,jamie vardy,1
51920,jan bednarek,1
51921,jan bednarek,1
51922,jan bednarek,7
51923,jan bednarek,2
51924,jan bednarek,6
51925,jan bednarek,1
51926,jan bednarek,0
51927,jan bednarek,0
51928,jan bednarek,2
51929,jan bednarek,-2
51930,jan bednarek,1
51931,jan bednarek,1
51932,jan bednarek,1
51933,jan bednarek,2
51934,jan bednarek,2
51935,jan bednarek,1
51936,jan bednarek,2
51937,jan bednarek,2
51938,jan bednarek,8
51939,jan bednarek,2
51940,jan bednarek,5
51941,jan bednarek,2
51942,jan bednarek,6
51943,jan bednarek,0
51944,jan bednarek,0
51945,jan bednarek,0
51946,jan bednarek,6
51947,jan bednarek,1
51948,jan bednarek,2
51949,jan bednarek,6
51950,jan bednarek,1
51951,jan bednarek,0
51952,jan bednarek,6
51953,jan bednarek,1
51954,jan bednarek,6
51955,jan bednarek,2
51956,jan bednarek,0
51957,jan bednarek,0
51958,jan vertonghen,0
51959,jan vertonghen,0
51960,jan vertonghen,0
51961,jan vertonghen,1
51962,jan vertonghen,5
51963,jan vertonghen,1
51964,jan vertonghen,2
51965,jan vertonghen,1
51966,jan vertonghen,2
51967,jan vertonghen,0
51968,jan vertonghen,0
51969,jan vertonghen,0
51970,jan vertonghen,0
51971,jan vertonghen,1
51972,jan vertonghen,1
51973,jan vertonghen,11
51974,jan vertonghen,10
51975,jan vertonghen,1
51976,jan vertonghen,2
51977,jan vertonghen,1
51978,jan vertonghen,2
51979,jan vertonghen,0
51980,jan vertonghen,5
51981,jan vertonghen,2
51982,jan vertonghen,0
51983,jan vertonghen,1
51984,jan vertonghen,1
51985,jan vertonghen,0
51986,jan vertonghen,2
51987,jan vertonghen,0
51988,jan vertonghen,0
51989,jan vertonghen,1
51990,jan vertonghen,1
51991,jan vertonghen,7
51992,jan vertonghen,0
51993,jan vertonghen,1
51994,jan vertonghen,0
51995,jan vertonghen,0
51996,jannik vestergaard,1
51997,jannik vestergaard,1
51998,jannik vestergaard,9
51999,jannik vestergaard,11
52000,jannik vestergaard,5
52001,jannik vestergaard,1
52002,jannik vestergaard,1
52003,jannik vestergaard,0
52004,jannik vestergaard,2
52005,jannik vestergaard,-1
52006,jannik vestergaard,1
52007,jannik vestergaard,1
52008,jannik vestergaard,0
52009,jannik vestergaard,0
52010,jannik vestergaard,0
52011,jannik vestergaard,0
52012,jannik vestergaard,0
52013,jannik vestergaard,0
52014,jannik vestergaard,0
52015,jannik vestergaard,0
52016,jannik vestergaard,0
52017,jannik vestergaard,0
52018,jannik vestergaard,0
52019,jannik vestergaard,6
52020,jannik vestergaard,0
52021,jannik vestergaard,0
52022,jannik vestergaard,0
52023,jannik vestergaard,1
52024,jannik vestergaard,0
52025,jannik vestergaard,0
52026,jannik vestergaard,1
52027,jannik vestergaard,2
52028,jannik vestergaard,0
52029,jannik vestergaard,0
52030,jannik vestergaard,0
52031,jannik vestergaard,2
52032,jannik vestergaard,5
52033,jannik vestergaard,2
52034,japhet tanganga,0
52035,japhet tanganga,0
52036,japhet tanganga,0
52037,japhet tanganga,2
52038,japhet tanganga,5
52039,japhet tanganga,0
52040,japhet tanganga,6
52041,japhet tanganga,0
52042,japhet tanganga,1
52043,japhet tanganga,1
52044,japhet tanganga,2
52045,japhet tanganga,0
52046,japhet tanganga,0
52047,japhet tanganga,0
52048,japhet tanganga,0
52049,japhet tanganga,0
52050,japhet tanganga,0
52051,japhet tanganga,0
52052,japhet tanganga,0
52053,japhet tanganga,0
52054,jarrad branthwaite,0
52055,jarrad branthwaite,0
52056,jarrad branthwaite,0
52057,jarrad branthwaite,0
52058,jarrad branthwaite,0
52059,jarrad branthwaite,0
52060,jarrad branthwaite,2
52061,jarrad branthwaite,8
52062,jarrad branthwaite,1
52063,jarrod bowen,1
52064,jarrod bowen,1
52065,jarrod bowen,9
52066,jarrod bowen,2
52067,jarrod bowen,2
52068,jarrod bowen,2
52069,jarrod bowen,9
52070,jarrod bowen,5
52071,jarrod bowen,2
52072,jarrod bowen,3
52073,jarrod bowen,5
52074,jarrod bowen,2
52075,jarrod bowen,1
52076,javier hernandez balcazar,1
52077,javier hernandez balcazar,8
52078,javier hernandez balcazar,0
52079,javier hernandez balcazar,0
52080,javier hernandez balcazar,0
52081,javier hernandez balcazar,0
52082,javier hernandez balcazar,0
52083,javier hernandez balcazar,0
52084,javier hernandez balcazar,0
52085,javier hernandez balcazar,0
52086,javier hernandez balcazar,0
52087,javier hernandez balcazar,0
52088,javier hernandez balcazar,0
52089,javier hernandez balcazar,0
52090,javier hernandez balcazar,0
52091,javier hernandez balcazar,0
52092,javier hernandez balcazar,0
52093,javier hernandez balcazar,0
52094,javier hernandez balcazar,0
52095,javier hernandez balcazar,0
52096,javier hernandez balcazar,0
52097,javier hernandez balcazar,0
52098,javier hernandez balcazar,0
52099,javier hernandez balcazar,0
52100,javier hernandez balcazar,0
52101,javier hernandez balcazar,0
52102,javier hernandez balcazar,0
52103,javier hernandez balcazar,0
52104,javier hernandez balcazar,0
52105,javier hernandez balcazar,0
52106,javier hernandez balcazar,0
52107,javier hernandez balcazar,0
52108,javier hernandez balcazar,0
52109,javier hernandez balcazar,0
52110,javier hernandez balcazar,0
52111,javier hernandez balcazar,0
52112,javier hernandez balcazar,0
52113,javier hernandez balcazar,0
52114,javier manquillo,2
52115,javier manquillo,0
52116,javier manquillo,0
52117,javier manquillo,1
52118,javier manquillo,1
52119,javier manquillo,6
52120,javier manquillo,0
52121,javier manquillo,0
52122,javier manquillo,0
52123,javier manquillo,0
52124,javier manquillo,0
52125,javier manquillo,0
52126,javier manquillo,0
52127,javier manquillo,0
52128,javier manquillo,12
52129,javier manquillo,2
52130,javier manquillo,2
52131,javier manquillo,6
52132,javier manquillo,0
52133,javier manquillo,0
52134,javier manquillo,0
52135,javier manquillo,0
52136,javier manquillo,0
52137,javier manquillo,0
52138,javier manquillo,0
52139,javier manquillo,0
52140,javier manquillo,0
52141,javier manquillo,5
52142,javier manquillo,5
52143,javier manquillo,6
52144,javier manquillo,2
52145,javier manquillo,6
52146,javier manquillo,1
52147,javier manquillo,1
52148,javier manquillo,0
52149,javier manquillo,0
52150,javier manquillo,6
52151,javier manquillo,1
52152,jay rodriguez,1
52153,jay rodriguez,1
52154,jay rodriguez,1
52155,jay rodriguez,1
52156,jay rodriguez,1
52157,jay rodriguez,1
52158,jay rodriguez,4
52159,jay rodriguez,1
52160,jay rodriguez,2
52161,jay rodriguez,6
52162,jay rodriguez,2
52163,jay rodriguez,1
52164,jay rodriguez,1
52165,jay rodriguez,1
52166,jay rodriguez,1
52167,jay rodriguez,2
52168,jay rodriguez,1
52169,jay rodriguez,8
52170,jay rodriguez,2
52171,jay rodriguez,1
52172,jay rodriguez,1
52173,jay rodriguez,0
52174,jay rodriguez,2
52175,jay rodriguez,6
52176,jay rodriguez,2
52177,jay rodriguez,2
52178,jay rodriguez,6
52179,jay rodriguez,2
52180,jay rodriguez,5
52181,jay rodriguez,1
52182,jay rodriguez,6
52183,jay rodriguez,0
52184,jay rodriguez,5
52185,jay rodriguez,9
52186,jay rodriguez,9
52187,jay rodriguez,1
52188,jay rodriguez,2
52189,jay rodriguez,2
52190,jean-philippe gbamin,1
52191,jean-philippe gbamin,3
52192,jean-philippe gbamin,0
52193,jean-philippe gbamin,0
52194,jean-philippe gbamin,0
52195,jean-philippe gbamin,0
52196,jean-philippe gbamin,0
52197,jean-philippe gbamin,0
52198,jean-philippe gbamin,0
52199,jean-philippe gbamin,0
52200,jean-philippe gbamin,0
52201,jean-philippe gbamin,0
52202,jean-philippe gbamin,0
52203,jean-philippe gbamin,0
52204,jean-philippe gbamin,0
52205,jean-philippe gbamin,0
52206,jean-philippe gbamin,0
52207,jean-philippe gbamin,0
52208,jean-philippe gbamin,0
52209,jean-philippe gbamin,0
52210,jean-philippe gbamin,0
52211,jean-philippe gbamin,0
52212,jean-philippe gbamin,0
52213,jean-philippe gbamin,0
52214,jean-philippe gbamin,0
52215,jean-philippe gbamin,0
52216,jean-philippe gbamin,0
52217,jean-philippe gbamin,0
52218,jean-philippe gbamin,0
52219,jean-philippe gbamin,0
52220,jean-philippe gbamin,0
52221,jean-philippe gbamin,0
52222,jean-philippe gbamin,0
52223,jean-philippe gbamin,0
52224,jean-philippe gbamin,0
52225,jean-philippe gbamin,0
52226,jean-philippe gbamin,0
52227,jean-philippe gbamin,0
52228,jed steer,0
52229,jed steer,0
52230,jed steer,0
52231,jed steer,0
52232,jed steer,0
52233,jed steer,0
52234,jed steer,0
52235,jed steer,0
52236,jed steer,0
52237,jed steer,0
52238,jed steer,0
52239,jed steer,1
52240,jed steer,0
52241,jed steer,0
52242,jed steer,0
52243,jed steer,0
52244,jed steer,0
52245,jed steer,0
52246,jed steer,0
52247,jed steer,0
52248,jed steer,0
52249,jed steer,0
52250,jed steer,0
52251,jed steer,0
52252,jed steer,0
52253,jed steer,0
52254,jed steer,0
52255,jed steer,0
52256,jed steer,0
52257,jed steer,0
52258,jed steer,0
52259,jed steer,0
52260,jed steer,0
52261,jed steer,0
52262,jed steer,0
52263,jed steer,0
52264,jed steer,0
52265,jed steer,0
52266,jeff hendrick,0
52267,jeff hendrick,0
52268,jeff hendrick,1
52269,jeff hendrick,0
52270,jeff hendrick,7
52271,jeff hendrick,3
52272,jeff hendrick,2
52273,jeff hendrick,10
52274,jeff hendrick,1
52275,jeff hendrick,1
52276,jeff hendrick,2
52277,jeff hendrick,3
52278,jeff hendrick,3
52279,jeff hendrick,2
52280,jeff hendrick,4
52281,jeff hendrick,2
52282,jeff hendrick,3
52283,jeff hendrick,2
52284,jeff hendrick,0
52285,jeff hendrick,1
52286,jeff hendrick,0
52287,jeff hendrick,2
52288,jeff hendrick,2
52289,jeff hendrick,3
52290,jeff hendrick,3
52291,jeff hendrick,4
52292,jeff hendrick,2
52293,jeff hendrick,3
52294,jeff hendrick,1
